id,code,day,session_label,session_time,time,room,title,authors,affiliations,source_pdf,source_pages,start_page,end_page
0246,0246,"Tuesday, June 23",OR2-1D Optical MEMS 2,11:15-12:25,11:35,Rose 3,Filter-Free Optical Sensor for Centroid Wavelength Detection,"R. Mibu, Y. J. Choi, T. Ide, Y. Kimura, Y. Noda, D. Akai, T. Hizawa, T. Noda, K. Takahashi, and K. Sawada","Toyohashi University of Technology, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0246.pdf,2,211,212
0254,0254,"Tuesday, June 23",OR2-1E Bio/Medical Sensors and MEMS/NEMS 4,11:15-12:25,11:35,Plum Blossom 2,A Microfluidic Lab-on-a-Chip for Real-Time Stiffness Monitoring in Frozen Shoulder Model,"Abdul Shamshad 1 and Kin Fong Lei1,2","Chang Gung University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0254.pdf,2,213,214
0320,0320,"Tuesday, June 23",OR2-1B Chemical Sensors and MEMS/NEMS 2,11:15-12:25,11:35,Rose 1,WS2/Ga2O3 Nanostructured Sensor for Enhanced Hydrogen Response and Fast Recovery,I. Sharma and J. Choi*,"Chung-Ang University, Korea",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0320.pdf,2,215,216
0272,0272,"Tuesday, June 23",OR2-1A Actuator,11:15-12:25,11:45,Grand Ballroom 1,Novel Electrothermal Actuators with Large In-plane Displacement and Force for MEMS-based Pitch-tunable Diffraction Grating,"Y. N. Ho1, S. Lin1, A. Michael1, C. Y. Kwok1, and C. Pulikkaseril2","UNSW Sydney, Australia [1], Baraja Pty. Ltd., Australia [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0272.pdf,2,217,218
0191,0191,"Tuesday, June 23",OR2-1C Novel Application of MEMS/NEMS System 2,11:15-12:25,11:47,Rose 2,An AlN-Based Differential Resonant Accelerometer for In-Sensor Physical Reservoir Computing,"Hsiang-Chun Hsiao, Zong-Xian Kuan, and Yi Chiu","National Yang Ming Chiao Tung University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0191.pdf,2,219,220
0274,0274,"Tuesday, June 23",OR2-1D Optical MEMS 2,11:15-12:25,11:47,Rose 3,Spectrum Estimation Method for Reflectance Spectroscopy Using Filter-Free Wavelength Sensors and Multi-Wavelength LEDs,"A. Takaya, Y. J. Choi, I. H. Kwon, Y. Kimura, T. Noda, K. Takahashi, and K. Sawada","Toyohashi University of Technology, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0274.pdf,2,221,222
0296,0296,"Tuesday, June 23",OR2-1E Bio/Medical Sensors and MEMS/NEMS 4,11:15-12:25,11:47,Plum Blossom 2,Electrical Crossover Frequency Detection for Single-Cell Characterization Using Microfluidic Impedance Sensing,N. Phansiri1 and B. Techaumnat2,"Ubon Ratchathani University, Thailand [1], Chulalongkorn University, Thailand [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0296.pdf,2,223,224
0305,0305,"Tuesday, June 23",OR2-1B Chemical Sensors and MEMS/NEMS 2,11:15-12:25,11:47,Rose 1,Translating Molecular Chirality into Electrical Signals through Contact Electrification–Driven Interfacial Electron Transfer,"H.-W. Lin, A. Pal, Z.-H. Lin*","National Taiwan University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0305.pdf,2,225,226
0295,0295,"Tuesday, June 23",OR2-1A Actuator,11:15-12:25,11:57,Grand Ballroom 1,Piezoelectric Micromachined Transducers with Heterogeneous PZT/AlN Film Stacking by Atmospheric Pressure Atomic Diffusion Bonding,"Tianbo Wang1, Andrea Vergara1, Takehito Shimatsu2 and Shuji Tanaka1","Tohoku University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0295.pdf,2,227,228
0223,0223,"Tuesday, June 23",OR2-1B Chemical Sensors and MEMS/NEMS 2,11:15-12:25,11:59,Rose 1,Influence of Sensing Film Properties on Inorganic Taste Sensor Response,"Tomoki Shinta, Hidekazu Uchida, and Yuki Hasegawa","Saitama University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0223.pdf,2,229,230
0310,0310,"Tuesday, June 23",OR2-1C Novel Application of MEMS/NEMS System 2,11:15-12:25,11:59,Rose 2,Nano-Optomechanical Metasurface for Reservoir Computing Application,"T. Hou 1, Y. Kawashima2, X. Zhou3, N. Nishiyama4, T. Tsuchiya2, Y. Tsuchiya 1, and Jun-Yu Ou1*","University of Southampton, United Kingdom [1], Kyoto University, Japan [2], CNRS IEMN UMR 8520 University Lille, France [3], Institute of Science Tokyo, Japan [4]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0310.pdf,2,231,232
0317,0317,"Tuesday, June 23",OR2-1D Optical MEMS 2,11:15-12:25,11:59,Rose 3,Fabrication of Edible Segmented Micro Retroreflective Materials Using a Two-Layer Deposited Mold via Prism-Assisted 3D Lithography,"Yufei Chen1, Yuha Ushiyama2, Natsumi Kubo3, Yuji Takata1, Yuya Tanaka1, Hiromasa Oku3, and Takaaki Suzuki1","Gunma University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0317.pdf,2,233,234
0319,0319,"Tuesday, June 23",OR2-1E Bio/Medical Sensors and MEMS/NEMS 4,11:15-12:25,11:59,Plum Blossom 2,Local Formation Process of PVC-based Ion Sensitive Membrane Using MEMS Microstructure and Inkjet Printing Technology,"H. Doi1, Y. Sato2, A. Uramoto2, T. Kamakura2, Yong-Joon Choi1, K. Takahashi1, T. Noda1, T. Kokubun2, K. Sawada1,","Toyohashi University of Technology, Japan [1], Seiko Epson Corporation, Japan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0319.pdf,2,235,236
0336,0336,"Tuesday, June 23",OR2-1A Actuator,11:15-12:25,12:09,Grand Ballroom 1,Fabrication of in-plane-stretchable shape memory alloy thick film actuator and SU-8 support mechanism for laterally vibrational MEMS tactile display,"Y. Nagasaka1, Y. Iino2, and T. Mineta1","Yamagata University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0336.pdf,2,237,238
0325,0325,"Tuesday, June 23",OR2-1E Bio/Medical Sensors and MEMS/NEMS 4,11:15-12:25,12:11,Plum Blossom 2,Single-Cell Biomarker Profiling on a Hydrogel Electromicrofluidic Device,"Jesus Becerra, Jing Ding, and Shih-Kang Fan","Kansas State University, USA 12:25-13:15",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0325.pdf,2,239,240
0357,0357,"Tuesday, June 23",OR2-1C Novel Application of MEMS/NEMS System 2,11:15-12:25,12:11,Rose 2,Annealing-Enhanced Probabilistic Computing Enabled by Bistable MEMS Resonator,"Junhui Wu1, Zetong Hu1, Zheng Zhang1 and Guangya Zhou1","National University of Singapore, Singapore",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0357.pdf,2,241,242
0374,0374,"Tuesday, June 23",OR2-1B Chemical Sensors and MEMS/NEMS 2,11:15-12:25,12:11,Rose 1,Hydrogen Sensing via Stress-Induced Amplitude Modulation in Piezoelectric Multilayer Micro-Bridges,"J. Moore1, A. Michael1, E. Sim-Wong1","UNSW, Australia",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0374.pdf,2,243,244
0403,0403,"Tuesday, June 23",OR2-1D Optical MEMS 2,11:15-12:25,12:11,Rose 3,Sensitivity and Noise Characterization of MEMS-Resonator-Based Short- Wavelength Infrared Sensor with Integrated Gold Nanostructured Absorber,"S. Ikeda1, R. Sakai1, T. Seki1, H. Honma1, K. Sugano1,2, and Y. Isono1","Kobe University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0403.pdf,2,245,246
0211,PO2-01,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Electrostatic-driven Metal Nanostructures Transferred onto Electrospun Fibers for Wearable SERS-Based Point-of-Care Cortisol Diagnosis in Sweat,"1 Yegyu Lee, 1 Ji-Hwan Ha *","Hanbat National University, Korea",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0211.pdf,2,247,248
0215,PO2-02,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Spatially Controlled Electrospinning on Grounded 3D Metallic Microneedle Arrays for Precision Chronotherapeutic Delivery,"Jinho Jeong1, Ji-Hwan Ha1*","Hanbat National University, Korea",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0215.pdf,2,249,250
0228,PO2-03,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Embryo Electroporation using Microfluidic Device with Double Orifices,"N. Panklang1, B. Techaumnat2 and T. Tharasanit3","Rajamangala University of Technology Thanyaburi, Thailand [1], Chulalongkorn University, Thailand [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0228.pdf,2,251,252
0280,PO2-04,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Evaluation of a Dual-Wavelength Imaging System for Multiple Volatiles Related to Alcohol Metabolism,"J. Lim, R. Miura, K. Ichikawa, K. Iitani, M. Ikeuchi, and K. Mitsubayashi","Institute of Science Tokyo, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0280.pdf,1,253,253
0282,PO2-05,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Dynamic Compression Device for Cultured Adipose Tissue,"Shu Saijo, Yuya Morimoto","Waseda University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0282.pdf,2,254,255
0299,PO2-06,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Development of an Amplification Free Microfluidic Aptamer Based Electrochemical Biosensor for Early Detection of Ovarian Cancer via MicroRNA Biomarkers,"Wendell. S. Palaroan1, Dharmatov. Rahula. B. Albano1,2,3","University of Santo Tomas, Philippines",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0299.pdf,2,256,257
0306,PO2-07,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Self-powered Smart Microfluidic Chip for Automated Exosome Quantification and Classification,"Hyunjun Kim1, June Soo Kim2, Noah Jang1, Da Ye Kim1 and Seong Ho Kong1","Kyungpook National University, Korea [1], Cheongju University, Korea [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0306.pdf,2,258,259
0307,PO2-08,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Wearable Triaxial Force Sensor with Sensitivity Switching Mechanism for Tonometry-Based Blood Pressure Pulse Wave Measurement,"Takahisa Segoe1, Riku Niitsu1, and Tetsuji Dohi1","Chuo University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0307.pdf,2,260,261
0326,PO2-09,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,A Microfluidic Biosensing Platform for Quantifying Coral Respiration Breaking Temperature and Bioenergetic Responses under Thermal Stress,Y. M. Cheng and S. H. Huang,"National Taiwan Ocean University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0326.pdf,2,262,263
0327,PO2-10,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,De Novo Design of High-Affinity Borono-L-Phenylalanine Binding Proteins Using Deep Learning and Molecular Dynamics Validation,"Yi-Te She2, Yi-Fang Wu2 , Yu-Lin Wang1,2,3 *","National Tsing Hua University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0327.pdf,2,264,265
0349,PO2-11,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Exploration of Surface Modification on Microwell Array Biochip,"Zhen-Ting Fan1, Pin-Xian Du2, Guan-Da Syu2, Tien-ChunTsai3,* and Yung-Chen Cheng1,*","National University of Tainan, Taiwan [1], National Cheng Kung University, Taiwan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0349.pdf,2,266,267
0224,PO2-12,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Sodium Chloride Aqueous Solution Concentration Measurement Using SAW Device,"A. Waheed1, Y. Ye1, J. Waheed1, T. Saiki2, S. Amaya3, R. Sarno4, T. Matsunaga1 and S.-S. Lee1,4","Tottori University, Japan [1], The University of Fukuchiyama, Japan [2], The University of Tokyo, Japan [3], Institut Teknologi Sepuluh Nopember, Indonesia [4]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0224.pdf,2,268,269
0238,PO2-13,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Development of an Upcycled Sericin/Coronene/CMC Modified Paper Substrate for Dual Mode Colorimetric and LDI-MS Detection of Histamine as a Fish Freshness Indication,"Wisarttra Phamonpon1, Juan P. Hinestroza2, Nadnudda Rodthongkum1,3*","Chulalongkorn University, Thailand [1] Cornell University, USA [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0238.pdf,2,270,271
0287,PO2-14,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Electroanalytical Screening of Phenolic Preservatives in Commercial Foodstuffs Utilizing Lanthanum Nickelate and Graphene Nanosheets,"Hong-Xiang Lina, Parthasarathi Manimarana, Tse-Wei Chenb,*, Bih-Show Louc,d,*, Shen Ming Chena,*","National Taipei University of Technology, Taiwan [1], National University of Tainan, Taiwan [2], Chang Gung University, Taiwan [3]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0287.pdf,3,272,274
0315,PO2-15,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,A Dysprosium-Titanium Oxide Nanohybrid Electrode for Trace-Level Electro- chemical Determination of Flutamide in Complex Samples,"Hsiu-Chen Xiaoa, Nandini Nataraj a, Tse-Wei Chen b,*, , Bih-Show Lou c,d,*,Shen Ming Chen a,*","National Taipei University of Technology, Taiwan [1], National University of Tainan, Taiwan [2], Chang Gung University, Taiwan [3]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0315.pdf,3,275,277
0318,PO2-16,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Synergistic Bi-doped ZnO and Nitrogen-modified Graphene Hybrids: An Advanced Electrochemical Platform for Quantifying Metol in Complex Water Matrices,"Zhi-Yan Lia, Selva priya Selvama, Tse-Wei Chenb*, Shen-Ming Chena*","National Taipei University of Technology, Taiwan [1], National University of Tainan, Taiwan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0318.pdf,3,278,280
0341,PO2-17,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,ALD-Grown Al2O3 Shells on SnO2 Nanowires for Hydrogen Sensing,"E. B. Kim1, K. Y. Shin1, W. Oum1, S. Moon1, S. Jang1, Y. You1, T. Kim1 and H. W. Kim1","Hanyang University, Korea",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0341.pdf,2,281,282
0365,PO2-18,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Investigation of Titanium Nitride Extended-Gate Field-Effect Transistors for pH and Urea Sensing Applications,"Che-Hao Liao , I-Ting Chen , Chien-Sheng Huang1, Xiao Tang2 and Shih-Hung Lin1,*","National Yunlin University of Science and Technology, Taiwan [1] University of Bristol, UK [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0365.pdf,2,283,284
0199,PO2-19,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Cost-Effective Hetero-Core Fiber Optic Refractive Index Sensor using Titanium Dioxide Nanoparticles/Poly-L-lysine Multilayers,"M. Kuroiwa1, K Kikuchi1, M. Nishiyama1, K. Watanabe1, and J. Ida1","Soka University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0199.pdf,2,285,286
0209,PO2-20,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Fluorescent Nanoclusters Preparation Using Gold Nanoparticles-Supported Titanium Oxide Catalyst,"Z. Zhang1, Q. Lai1, M. Hamamoto2, and H. Yagyu1,2","Kanto Gakuin University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0209.pdf,2,287,288
0259,PO2-21,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Fabrication and Mechanical Evaluation of Multi-Stiffness Silicone Composites via Sequential Curing,"Ke-Yuan Wang1, and Meng-Shiue Lee1,2,3","National Yang Ming Chiao Tung University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0259.pdf,2,289,290
0260,PO2-22,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Engineering PDMS Substrates with Designable Mechanical and Surface Properties for Organ-on-a-Chip Applications,"Kuan-Hsien Lai1, Chien-Yen Chen2, and Meng-Shiue Lee1,2,3","National Yang Ming Chiao Tung University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0260.pdf,2,291,292
0286,PO2-23,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,"Integration of Glucose, Dissolved Oxygen, and Temperature Sensors into a Bioreactor Microfluidic System","Wen-Cheng Kuo*, Wei-Jun Hsu, and Liu-Fu Wu","National Kaohsiung University of Science and Technology, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0286.pdf,2,293,294
0321,PO2-24,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Overlayer-Triggered Discontinuous Dewetting (OTDD) for Open-Surface Self- Partitioning on Microstructure Arrays,"Wei-Teng Lu1, and Meng-Shiue Lee1,2,3*","National Yang Ming Chiao Tung University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0321.pdf,2,295,296
0324,PO2-25,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Transient Thermal Characterization and Localized Heating Strategy of Liquid Metal Heaters in Microfluidics,"Zhe-Wei Kuo 1, Kyojiro Morikawa 1,2,3, Takehiko Kitamori 1,3,4, Chihchen Chen1","National Tsing Hua University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0324.pdf,2,297,298
0230,PO2-26,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Monolithic Integration of Visible light Communication Chip with a GaN-based Y- branch S-bend Waveguide,"H. Hsieh , Y. Chen , P. Tsai1, C. Liou1, and C. Tsou1","Feng Chia University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0230.pdf,2,299,300
0234,PO2-27,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Suppression of DRIE-Induced Scalloping on Si{110} Wafers via Surfactant- Added TMAH Etching,"Priyanka Dewangan1, Masaki Shimofuri2, Toshiyuki Tsuchiya2, Vishal Sahu1, Yogesh Kumar Srivastava1, and Prem Pal1","Indian Institute of Technology Hyderabad, Telangana, India [1], Kyoto University, Japan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0234.pdf,2,301,302
0261,PO2-28,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Performance Enhancement of an All-Silicon Broadband Terahertz Half-Wave Plate via Structural Optimization,"H. Yamane1, Y. Yamada1, Y. Kondo1, M. Fujita2, and S. Murakami1","Osaka Research Institute of Industrial Science and Technology, Japan [1] The University of Osaka, Japan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0261.pdf,2,303,304
0176,PO2-29,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,"Resistance-Modulated BJT Magneto-Transistors with Enhanced Sensitivity, Reduced Noise","Bo-Hen Lee 1, Qing-Hua Shih 2, and Ching-Liang Dai3*","National Taiwan University, Taiwan [1], Chung Hsing University, Taiwan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0176.pdf,2,305,306
0177,PO2-30,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Bipolar Ferroelectric Resonance Frequency Control for Multi-Frequency Measurement Using Piezoelectric MEMS Ultrasonic Sensors on Sensitivity- Enhancing Buckled Diaphragm Structures,"Kaoru Yamashita, Junpei Yamamoto","Kyoto Institute of Technology, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0177.pdf,2,307,308
0193,PO2-31,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Flexible Airflow Sensor Using Biodegradable PLLA/W Toward Transient Implant for Respiration Monitoring,"R. Nakamura1, M. S. Al Farisi1,2, Y. Hasegawa1, M. Matsushima3, T. Kawabe3, and M. Shikida1","Hiroshima City University, Japan [1], Kyushu Institute of Technology, Japan [2], Nagoya University, Japan [3]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0193.pdf,2,309,310
0196,PO2-32,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,High Sensitivity Tactile Sensor Using Laser Induced Graphene and Diaphgram Sensing Structure for Palpation During Catheterization,"K. Sumiyoshi1, M. S. Al Farisi1,2, Y. Hasegawa1, M. Matsushima3, T. Kawabe3, and M. Shikida1","Hiroshima City University, Japan [1], Kyushu Institute of Technology, Japan [2], Nagoya University, Japan [3]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0196.pdf,2,311,312
0208,PO2-33,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Design and Performance Measurement of CMOS-MEMS Microbolometer Pixels,"Ruei-Cian Chu1, Ashwini Kumari2,3, Pushpapraj Singh3, Yi Chiu1,2","National Yang Ming Chiao Tung University, Taiwan [1], Indian Institute of Technology Delhi, India [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0208.pdf,2,313,314
0267,PO2-34,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,An EVS-Based Particle Tracking Approach for Low-Speed Water Flow Estimation in Biologging,"Takuma Shibahara, Takuto Kishimoto, Toshihiro Shiratori, Kyota Shimada, Ryusei Ando and Hidetoshi","Keio University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0267.pdf,2,315,316
0276,PO2-35,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,POI-MEMS Pressure Sensor with Integrated Beam-Membrane Structure,"Thi Tra Giang Nguyen 1,2, Thanh An Truong1,3, Huu Cuong Nguyen1,2, Thanh Cong Nguyen1,4, Barry Kok1,4, Van Thanh Dau1, and Dzung Viet Dao1,3.","Griffith University, Australia [1], Hanoi University of Science and Technology, Vietnam [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0276.pdf,2,317,318
0301,PO2-36,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,A Biomimetic Capacitive Tactile Sensor with a Tilted Cilia Array for Directional Shear Forces Sensing,"Eung Jun Kim1, Yoon Ji Yum2, and Hoe Joon Kim1","Daegu Gyeongbuk Institute of Science and Technology, Korea [1], Seoul National University of Science and Technology, Korea [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0301.pdf,2,319,320
0281,PO2-37,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,An Integrated IoT Sensor Network for Geotechnical Early Warning,"Thanh An Truong1,2, Thi Tra Giang Nguyen1,2, Cong Thanh Nguyen1,3, Barry Kok1,3, Van Thanh Dau1, Dzung Viet Dao1,2","Griffith University, Australia [1], Hanoi University of Science and Technology, Vietnam [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0281.pdf,2,321,322
0303,PO2-38,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,High-Stability Sodium-Selective EGISFET with Optimized TiO2 Transducer Interface,"K. C. Huang1, G. T. Wu1, Y. H. Hsiao2, T. H. Chen1, and C. T. Lin1","National Taiwan University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0303.pdf,2,323,324
0359,PO2-39,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Tracking and Localization Using Back-Propagation Neural Networks with Unscented Kalman Filters,"Yu-Chun Su1, Yu-ting Yang2, and Hongchin Lin1","National Chung Hsing University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0359.pdf,2,325,326
0241,PO2-40,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Temperature Prediction of Tool Tips for CNC AISI 1050 Dry Milling Using Passive RFID Sensing Tags and Hybrid FEA-ML Framework,"Pang-Hsiang Hung, Hsuan-Yu Kao, Pei-Zen Chang, and Wei-Chang Li*","National Taiwan University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0241.pdf,2,327,328
0313,PO2-41,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Optimizing Phase Purity in Spiral Micro-separators: A Computational Fluid Dynamics Approach,"Pichapon Boonkrong1, Pin-De Lee2, Bor-Yih Yu1 and Ya-Yu Chiang2*","National Taiwan University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0313.pdf,2,329,330
0422,PO2-42,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,An Efficient Computational Framework for Antibody Design Targeting CEACAM6,"Ting-Yu Chang1, and Yu-Lin Wang1,2,3*","National Tsing Hua University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0422.pdf,2,331,332
0112,PO2-43,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Geometry-Induced Field Emission Characteristics in Planar Field Emission Triodes with Different Emitter Materials,"Ju-Hung Tsai, Wen-Teng Chang","National University of Kaohsiung, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0112.pdf,2,333,334
