id,code,day,session_label,session_time,time,room,title,authors,affiliations,source_pdf,source_pages,start_page,end_page
0167,PO2-50,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,System-Level Electro-Mechanical Modeling for Noise-Induced Bias Instability Prediction in MEMS Gyroscopes,"Lyu-Ran Wang, Man-Ching Huang, Chien-Ching Ho, Jen-Chieh Li, Chung-Yang Sue","Industrial Technology Research Institute, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0167.pdf,2,347,348
0173,PO2-51,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Magnetic Field Sensor Utilizing Bipolar Junction Transistor Characteristics,"Qing-Hua Shih, Zhi-Xuan Dai","National Chung Hsing University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0173.pdf,2,349,350
0129,PO2-52,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,SAR-Controlled Digital Offset Calibration for CMOS MEMS Capacitive Accelerometer Readouts,"C. T. Hsin, Y. Feng, C. L. Wei, C. Y. Chang, S. H. Tseng","Taiwan Semiconductor Research Institute, National Institutes of Applied Research, Taiwan [1] National Cheng Kung University, Taiwan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0129.pdf,2,351,352
0166,PO2-53,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Triboiontronics Based on Metal-Dielectric Hybrid Surfaces,"Simran Sharma, Tzu-En Lin, Zong-Hong Lin","National Taiwan University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0166.pdf,2,353,354
0182,PO2-54,"Tuesday, June 23",Poster Session PO2,13:15-14:30,13:15,Grand Ballroom 2,Acoustic-Based Estimation of Lung Deposition in Dry Powder Inhalers,"M.-W. Chang, C.-W. Chiu, W.-J. Wu, W.-R. Ke, C.-H. Fan, Y.-T. Liao","National Yang Ming Chiao Tung University, Taiwan [1], MacKay Memorial Hospital, Taiwan [2], National Taiwan University, Taiwan [3] 14:30-17:30 18:00 – 20:30",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0182.pdf,2,355,356
0443,0443,"Wednesday, June 24",OR3-1E Self Organized 3 From Single-Cell Analysis to Biomimetic Systems,10:00-12:00,10:00,Plum Blossom 2,A Pyramidal Nanopore for ssDNA Sequencing,"Jianxin Yang, Dehua Hu, Tianle Pan, Ho-Pui Ho","The Chinese University of Hong Kong, Hong Kong SAR",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0443.pdf,1,357,357
0425,0425,"Wednesday, June 24",OR3-1E Self Organized 3 From Single-Cell Analysis to Biomimetic Systems,10:00-12:00,10:15,Plum Blossom 2,Advanced Energy Materials and Devices for Low-grade Heat Harvesting and Flexible Thermal Sensing,Dongyan Xu,"The Chinese University of Hong Kong, Hong Kong SAR",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0425.pdf,1,358,358
0120,0120,"Wednesday, June 24","OR3-1B Theory, Design and Simulation",10:00-12:00,10:20,Rose 1,Comparative Analysis of Switching Performance and Power Loss in E-Mode GaN HEMTs with different Clamp Topologies Using Double Pulse Testing,"Susmita Mistri, Hao Chung Kuo","National Yang Ming Chiao Tung University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0120.pdf,3,359,361
0142,0142,"Wednesday, June 24",OR3-1A Micro/Nano Fluidics 2,10:00-12:00,10:30,Grand Ballroom 1,Channel-Orientation-Controlled LCD 3D Printing of DIW Nozzles,"Naoto Sasaki, Koshi Hatano, Shunya Okamoto, Takayuki Shibata","Toyohashi University of Technology, Japan [1], Singapore University of Technology and Design, Singapore [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0142.pdf,2,362,363
0433,0433,"Wednesday, June 24",OR3-1E Self Organized 3 From Single-Cell Analysis to Biomimetic Systems,10:00-12:00,10:30,Plum Blossom 2,Microphysiological Muscle and Retinal Systems for Disease Modeling and Therapeutic Screening,Hon Fai Chan,"The Chinese University of Hong Kong, Hong Kong SAR",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0433.pdf,1,364,364
0122,0122,"Wednesday, June 24","OR3-1B Theory, Design and Simulation",10:00-12:00,10:32,Rose 1,Bandwidth Limits of Duty-Cycled CMOS-MEMS Gas Sensors: A Predictive Electro-Thermal Framework,"A. Šukys, C.-F. Chen","National Taiwan University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0122.pdf,2,365,366
0212,0212,"Wednesday, June 24","OR3-1C Materials, Fabrication and Packaging 2",10:00-12:00,10:40,Rose 2,Engineering Interconnected Porous Structures in Battery Electrodes via Controlled Particle Assembly,"W. Kim, H. Nam, Oh. B. Chae, J. Lim","Gachon University, Korea",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0212.pdf,2,367,368
0348,0348,"Wednesday, June 24",OR3-1D Physical Sensors and MEMS/NEMS 3,10:00-12:00,10:40,Rose 3,Nanocantilever with High Figure-of-Merit for High-Speed Atomic Force Microscopy Applications,"Eying Sim Wong, Aron Michael, Jayden D.R Moore, Hemanshu Pota","University of New South Wales, Australia",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0348.pdf,2,369,370
0183,0183,"Wednesday, June 24",OR3-1A Micro/Nano Fluidics 2,10:00-12:00,10:42,Grand Ballroom 1,Rapid Impedimetric Detection of Vibrio harveyi Using Aptamer-Modified Magnetic Beads in a Capillary-Driven Microfluidic Device,"Avinash V Police Patil, Chia-Yu Hsieh, Ching-Chou Wu","National Chung Hsing University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0183.pdf,2,371,372
0147,0147,"Wednesday, June 24","OR3-1B Theory, Design and Simulation",10:00-12:00,10:44,Rose 1,Analytical Modeling of Serpentine Spring for Gold Proof-mass Single-axis MEMS Accelerometer,"H. Takahata, T. Kurioka, T. Yamada, C. Mukaide, K. Machida, T. M. Chang, C. Chen, Y. Miyake, H. Ito, M. Sone","Institute of Science Tokyo, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0147.pdf,2,373,374
0430,0430,"Wednesday, June 24",OR3-1E Self Organized 3 From Single-Cell Analysis to Biomimetic Systems,10:00-12:00,10:45,Plum Blossom 2,MusTer: A Generalizable Microfluidic Platform Combining Multi-Parametric Droplet Sorting and Multi-Droplet Merging in Single-Cell Sequencing,"Guangyao Chenga, †, Luoquan Lia, †, Weilun Liub, †, Silin Zhongb, Yi-Ping Hoa","The Chinese University of Hong Kong, Hong Kong SAR",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0430.pdf,2,375,376
0213,0213,"Wednesday, June 24","OR3-1C Materials, Fabrication and Packaging 2",10:00-12:00,10:52,Rose 2,Fabrication of 3D Porous Sensors on Curved Surfaces Using Shear-Thinning Inks,"M. Kang, J. Lim","Gachon University, Korea",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0213.pdf,2,377,378
0418,0418,"Wednesday, June 24",OR3-1D Physical Sensors and MEMS/NEMS 3,10:00-12:00,10:52,Rose 3,Artificial Tactile Perceptual Distance Using Mechanoreceptor-Inspired Temporal Response Models,"Ryusuke. Mitobe, Takashi. Abe, Masayuki. Sohgawa","Niigata University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0418.pdf,2,379,380
0413,0413,"Wednesday, June 24",OR3-1A Micro/Nano Fluidics 2,10:00-12:00,10:54,Grand Ballroom 1,FET-based Biosensor for Detection of Acute Respiratory Distress Syndrome,"Ping-Hua Cheng, Yu-Chuan Chang, Yu-Jui Fan, Horn-Jiunn Sheen","National Taiwan University, Taiwan [1], National Yang Ming Chiao Tung University, Taiwan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0413.pdf,2,381,382
0252,0252,"Wednesday, June 24","OR3-1B Theory, Design and Simulation",10:00-12:00,10:56,Rose 1,Design of a High Voltage MEMS Oscillator for Sensing and Computing Application,"En Yu Chen, Hao-Chiao Hong, Yi Chiu","National Yang Ming Chiao Tung University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0252.pdf,2,383,384
0434,0434,"Wednesday, June 24",OR3-1E Self Organized 3 From Single-Cell Analysis to Biomimetic Systems,10:00-12:00,11:00,Plum Blossom 2,Deformability Cytometry for Noninvasive High-throughput Characterization of Cells,Megan Yi-Ping Ho,"The Chinese University of Hong Kong, Hong Kong SAR 11:15/Invited speech Continuous Analysis of Mechanical and Biological Properties of a Single Cell Using MEMS Tweezers Momoko Kumemura Kyushu Institute of Technology, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0434.pdf,1,385,385
0235,0235,"Wednesday, June 24","OR3-1C Materials, Fabrication and Packaging 2",10:00-12:00,11:04,Rose 2,"Tri-Layer Soft-Rigid Stretchable Substrates for Direct Fabrication Stretchable Electronics Device Shusuke Yamakoshi [1], Fumika Nakamura [1], Sho Sato [1], Yuji Isano [1], Yutaka Isoda [1],","Ryosuke Matsuda, Naoko Namba, Tsuyoshi Sekitani, Takafumi Uemura, Hiroki Ota","Yokohama National University, Japan [1], The University of Osaka, Japan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0235.pdf,2,386,387
0424,0424,"Wednesday, June 24",OR3-1D Physical Sensors and MEMS/NEMS 3,10:00-12:00,11:04,Rose 3,Automated Adaptive Feature Extraction for Microfluidic Droplet Voiceprint Monitoring via Heuristic Optimization,"Yi-Lun Lan, Chia-Hung Tsai","National Yang Ming Chiao Tung University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0424.pdf,2,388,389
0227,0227,"Wednesday, June 24",OR3-1A Micro/Nano Fluidics 2,10:00-12:00,11:06,Grand Ballroom 1,Microfluidic Platform for Non-Destructive Mechanical Characterization of Growing Roots Using Controlled Osmotic Loading,"H. Hida, T. Hamada, S. Fukui, I. Kanno, M. Notaguchi","Kobe University, Japan [1], Kyoto University, Japan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0227.pdf,2,390,391
0338,0338,"Wednesday, June 24","OR3-1B Theory, Design and Simulation",10:00-12:00,11:08,Rose 1,"Spring-Terminated Cantilever Structure: Modelling, Design and Fabrication","Ismaeel Shah, Aron Michael, Hemanshu Pota","UNSW, Australia",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0338.pdf,2,392,393
0309,0309,"Wednesday, June 24","OR3-1C Materials, Fabrication and Packaging 2",10:00-12:00,11:16,Rose 2,Novel Deposition Technique for Fabricating Films with Customized Thickness Profiles,"Chi-Yung Hsieh, Yu-Chi Lin, Xuan-Shan Huang, Jing-Ting Lin, Cheng-Sheng Huang","National Yang Ming Chiao Tung University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0309.pdf,2,394,395
0390,0390,"Wednesday, June 24",OR3-1D Physical Sensors and MEMS/NEMS 3,10:00-12:00,11:16,Rose 3,"Magnetic-Piezoelectric MEMS Based 3-Axial Magnetic Sensor for DC, AC 60 Hz, and AC Resonating Magnetic Field Applications",Yu-En Tsai、Hao Duan、Che-Wei Lin、Tien-Kan Chung、,"National Yang Ming Chiao Tung University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0390.pdf,4,396,399
0262,0262,"Wednesday, June 24",OR3-1A Micro/Nano Fluidics 2,10:00-12:00,11:18,Grand Ballroom 1,Flows Driven in Biomimetic Fluidic Device with Decoupled Features of Small Intestinal Tract,"Kazuki Komatsu, Satoru Kuriu, Naoyuki Yamamoto, Tadashi Ishida","Institute of Science Tokyo, Japan [1], The University of Tokyo, Japan [2], Juntendo University, Japan [3]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0262.pdf,2,400,401
0388,0388,"Wednesday, June 24","OR3-1B Theory, Design and Simulation",10:00-12:00,11:20,Rose 1,An Equivalent Circuit Model for Analyzing Nonlinear Phenomena in a NEMS resonator,"Kyosuke Tokuno, Yoshishige Tsuchiya, Daisuke Yamane","Ritsumeikan University, Japan [1], University of Southampton, UK [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0388.pdf,2,402,403
0339,0339,"Wednesday, June 24","OR3-1C Materials, Fabrication and Packaging 2",10:00-12:00,11:28,Rose 2,Ultra-thin Piezoelectric Micromachined Ultrasound Transducer Based on Silicon-on-Nothing Structure,"Z. Tang, A. Vergara, S. Tanaka","Tohoku University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0339.pdf,2,404,405
0402,0402,"Wednesday, June 24",OR3-1D Physical Sensors and MEMS/NEMS 3,10:00-12:00,11:28,Rose 3,A Quasi-Zero Stiffness MEMS Resonator with Electrically Tunable Nonlinearity,"Tongtian Zhang, Junhui Wu, Xinchen Wan, Guangya Zhou","National University of Singapore, Singapore",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0402.pdf,2,406,407
0294,0294,"Wednesday, June 24",OR3-1A Micro/Nano Fluidics 2,10:00-12:00,11:30,Grand Ballroom 1,UV Laser-Enhanced Yield Improvement of Dinuclear Zn(II) Complexes in a Microfluidic Platform,"Daiki Tanaka, Masashi Kobayashi, Risa Fujita, Takashiro Akitsu, Takashi Tanii, Shuichi Shoji, Masahiro Furuya","Waseda University, Japan [1], Tokyo University of Science, Japan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0294.pdf,2,408,409
0362,0362,"Wednesday, June 24",OR3-1E Self Organized 3 From Single-Cell Analysis to Biomimetic Systems,10:00-12:00,11:30,Plum Blossom 2,Arrays of Neuronal Spheroids and Measurement of Neural Activity,"Yuto Sato, Midori Kato-Negishi, Yuya Sato, Takashi Tanii, Yuya Morimoto","Waseda University, Japan [1], Musashino University, Japan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0362.pdf,2,410,411
0358,0358,"Wednesday, June 24","OR3-1C Materials, Fabrication and Packaging 2",10:00-12:00,11:40,Rose 2,Wrinkle-free SiO2 Membrane Fabrication for Soft X-Ray Analysis,"A. Mizushima, Y. Nagayama, T. Nagata, K. Inoue, T. Kimura, Y. Mita","The University of Tokyo, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0358.pdf,2,412,413
0454,0454,"Wednesday, June 24",OR3-1D Physical Sensors and MEMS/NEMS 3,10:00-12:00,11:40,Rose 3,Innovative Thermomagnetic Ultra-Thick Film Based Target Demonstrating a Wireless Electromagnetic Induction Heating and Temperature Measurement of Lung Lesions,"Yi-Hsien Wu#, Ching-Kai Lin, #, Chen-Wei Chang, Chin-Chung Chen, Shu-Chung Lee, Yun-Chien Cheng, Tien-Kan Chung","National Yang Ming Chiao Tung University, Taiwan [1], National Taiwan University Cancer Center, Taiwan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0454.pdf,3,414,416
0247,0247,"Wednesday, June 24",OR3-1E Self Organized 3 From Single-Cell Analysis to Biomimetic Systems,10:00-12:00,11:42,Plum Blossom 2,UiO-66 MOF-Integrated Microarrays for Multiplexed and High-Throughput Detection of Cancer Biomarkers,"Yi-Syuan Zeng, Hung-Wei Yang","National Cheng Kung University, Taiwan 12:00-13:00",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0247.pdf,2,417,418
0353,0353,"Wednesday, June 24",OR3-1A Micro/Nano Fluidics 2,10:00-12:00,11:42,Grand Ballroom 1,On-Chip Chemical Control of the Gaseous Microenvironment for Root Growth Using an Integrated Micromixer,"T. Fukunaga, M. P. Beier, I. Kanno, H. Hida","Kobe University, Japan [1], Fukushima Institute for Research, Japan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0353.pdf,2,419,420
0165,0165,"Wednesday, June 24","OR3-2B Data Processing, AI, and Novel Application",13:00-14:00,13:00,Rose 1,Micro-Volume Viscosity Measurement by Janus Particle-Based Rotational Diffusometry Combining Deep Learning,"Soumyajit Podder, Tatsuhito Hasegawa, Han-Sheng Chuang","National Cheng Kung University, Taiwan [1], University of Fukui, Japan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0165.pdf,2,421,422
0205,0205,"Wednesday, June 24",OR3-2E Bio/Medical Sensors and MEMS/NEMS 5,13:00-14:00,13:00,Plum Blossom 2,Application and Therapeutic Evaluation of Folic Acid–Modified Boric Acid– Poly(vinyl alcohol) Nanodrugs for Boron Neutron Capture Therapy of Pancreatic Cancer,"Chi-Heng. Lee, Chu-Yi Tang, Fan-Gang Tseng","National Tsing Hua University, Taiwan [1], Research Center for Applied Sciences, Academia Sinica, Taiwan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0205.pdf,2,423,424
0217,0217,"Wednesday, June 24","OR3-2C Materials, Fabrication and Packaging 3",13:00-14:00,13:00,Rose 2,Wet Bulk Micromachining of Borofloat Glass Wafers Using Ni Thin- Film/Photoresist Masks,"Vishal Sahu, Priyanka Dewangan, Prem Pal","Indian Institute of Technology Hyderabad, India",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0217.pdf,2,425,426
0283,0283,"Wednesday, June 24",OR3-2D Chemical/Bio/Medical Sensors and MEMS/NEMS,13:00-14:00,13:00,Rose 3,Sensitivity of LSPR Sensor using Gold Nanotriangles Synthesized with Microfluidics,"Y. Xie, M. Hamamoto, H. Yagyu","Kanto Gakuin University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0283.pdf,2,427,428
0312,0312,"Wednesday, June 24",OR3-2A Physical Sensors and MEMS/NEMS 4,13:00-14:00,13:00,Grand Ballroom 1,Moiré Pattern Vision-Based Tactile Sensor: A Robust Solution for Multidirectional Force Detection and Object Recognition,"Gandha Satria Adi, Yongrok Jeong, Inkyu Park","Korea Advanced Institute of Science and Technology (KAIST), Korea [1], Kyungpook National University (KNU), Korea [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0312.pdf,2,429,430
0150,0150,"Wednesday, June 24",OR3-2D Chemical/Bio/Medical Sensors and MEMS/NEMS,13:00-14:00,13:12,Rose 3,Omnidirectional Spiral Surface Acoustic Wave–Driven Rapid Immunofluorescence Intensification via Porous Hydrogel Microbeads,"Chun-Jui Chen, Wei Hsiang Chou, Jaesung Kwon, Han-Sheng Chuang","National Cheng Kung University, Taiwan [1], Incheon National University, Korea [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0150.pdf,2,431,432
0152,0152,"Wednesday, June 24","OR3-2B Data Processing, AI, and Novel Application",13:00-14:00,13:12,Rose 1,Prognostic Value of Circulating Hybrid Cells and P-score in Colorectal Cancer: An Analysis via HD-SACA System,"Hsiang-Wei Liu, Po-Cheng Liu, Jie-Yu Liu, Chun-Chi Lin, Fan-Gang Tseng","National Tsing Hua University, Taiwan [1], Taipei Veterans General Hospital, Taiwan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0152.pdf,2,433,434
0279,0279,"Wednesday, June 24",OR3-2A Physical Sensors and MEMS/NEMS 4,13:00-14:00,13:12,Grand Ballroom 1,Enhanced Sensitivity of Flexible Laser-Induced Graphene Pressure Sensors via Hilbert-Curve Patterning for Smart Fitness Applications,"Y. C. Lin, J. T. Wu, H. F. Lin, Y. W. Lu","National Taiwan University, Taiwan [1], University of Minnesota Twin Cities, USA [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0279.pdf,2,435,436
0360,0360,"Wednesday, June 24","OR3-2C Materials, Fabrication and Packaging 3",13:00-14:00,13:12,Rose 2,Suppression of Rubidium Loss During Thermal Decomposition in MEMS Vapor Cells Using Thin ALD-AL₂O₃ Layers,"S. Kiyose, T. Tsuchiya, Y. Hirai","Kyoto University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0360.pdf,2,437,438
0372,0372,"Wednesday, June 24",OR3-2E Bio/Medical Sensors and MEMS/NEMS 5,13:00-14:00,13:12,Plum Blossom 2,Acupuncture Needle-Based Conformal Sensor Platform for Deep-Tissue Oxygen Monitoring,"Yeju Seo, Inkyu Park","Korea Advanced Institute of Science & Technology, Korea",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0372.pdf,2,439,440
0219,0219,"Wednesday, June 24",OR3-2D Chemical/Bio/Medical Sensors and MEMS/NEMS,13:00-14:00,13:24,Rose 3,Hetero-Core Fiber Optic Localized Surface Plasmon Resonance Sensor for Evaluating the Concentration of Glucose in Aqueous Samples,"D. Banerjee, M. Nishiyama","Soka University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0219.pdf,2,441,442
0291,0291,"Wednesday, June 24",OR3-2A Physical Sensors and MEMS/NEMS 4,13:00-14:00,13:24,Grand Ballroom 1,A SiC Thin-film Heat Flux Sensor with Microsecond Response for Extreme High Temperature Exposure Up To 1500 °C,"Y. Zhu, Z. Ye, A. Yi, Z. Lu, H. Zhou, Y. Wang, X. Ou, T. Li","Shanghai Institute of Microsystem and Information Technology, Chinese Academy of Sciences, China [1] University of Chinese Academy of Sciences, China [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0291.pdf,2,443,444
0369,0369,"Wednesday, June 24","OR3-2C Materials, Fabrication and Packaging 3",13:00-14:00,13:24,Rose 2,Fabrication of Aerogel-Based Transparent Haze Film for Enhanced Forward Light Scattering and Passive Radiative Cooling in Solar Cells,"G. W. Lee, J. Choi","Chung-Ang University, Korea",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0369.pdf,2,445,446
0370,0370,"Wednesday, June 24","OR3-2B Data Processing, AI, and Novel Application",13:00-14:00,13:24,Rose 1,Charge-Modulated Conductance and Synaptic Behavior in Gr/h-BN/WSe2 van der Waals Transistors,"Jing-Wei Wang, Yen-Fu Lin, Shu-Ping Lin","National Chung Hsing University, Taiwan [1], National Yang Ming Chiao Tung University, Taiwan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0370.pdf,2,447,448
0377,0377,"Wednesday, June 24",OR3-2E Bio/Medical Sensors and MEMS/NEMS 5,13:00-14:00,13:24,Plum Blossom 2,Verification of Detection Depth Control in Skin Moisture Monitoring Using Narrow-gap Interdigitated Electrode Sensors,"H. Ito, Y. Sakaue, H. Ishizuka, O. Oshiro","The University of Osaka, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0377.pdf,2,449,450
0253,0253,"Wednesday, June 24","OR3-2B Data Processing, AI, and Novel Application",13:00-14:00,13:36,Rose 1,Ring-width regulated Underfocus Real-Time Deformability Cytometry,"Qinru XIAO, Guangyao CHENG, Kuan Wen Lou, Yi-Ping HO","The Chinese University of Hong Kong, Hong Kong SAR",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0253.pdf,2,451,452
0300,0300,"Wednesday, June 24",OR3-2A Physical Sensors and MEMS/NEMS 4,13:00-14:00,13:36,Grand Ballroom 1,Roberval-Type Load Cell with a Directly Formed Piezoresistor by LASER Annealing,"Tatsuki Ono, Rihachiro Nakashima, Soya Sato, Masahiro Fukuta, Hidetoshi Takahashi","Keio University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0300.pdf,2,453,454
0368,0368,"Wednesday, June 24",OR3-2D Chemical/Bio/Medical Sensors and MEMS/NEMS,13:00-14:00,13:36,Rose 3,Development of a Clinically Reliable Platform for Noninvasive Sweat Glucose Sensing,"Hsiu-Pen Lin, Yi-Ning Yeh, Pei-An Chen, Bor-Ran Li","National Yang Ming Chiao Tung University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0368.pdf,2,455,456
0379,0379,"Wednesday, June 24",OR3-2E Bio/Medical Sensors and MEMS/NEMS 5,13:00-14:00,13:36,Plum Blossom 2,Reliable Single-Molecule-Level DNA Base Identification by Combining Weighted Peak Scoring and Machine Learning Analysis of SERS Spectra,"M. Taguchi, Y. Ogura, S. Yotsuzuka, H. Honma, K. Sugano, Y. Isono","Kobe University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0379.pdf,2,457,458
0406,0406,"Wednesday, June 24","OR3-2C Materials, Fabrication and Packaging 3",13:00-14:00,13:36,Rose 2,Fabrication and Integration of a 3D Micro-Lattice Electrode for Microfluidic Enzymatic Systems,"Satoshi Amaya, Mizuki Maeda, Hirotaka Sugiura, Fumihito Arai, Hiroaki Sakamoto","The University of Tokyo, Japan [1], University of Fukui, Japan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0406.pdf,2,459,460
0157,0157,"Wednesday, June 24","OR3-2C Materials, Fabrication and Packaging 3",13:00-14:00,13:48,Rose 2,Nanoscale 3D Printing of Selectively Silicon-Nanocrystal-Functionalized Silica Glass Structures,"Chao-Yuan Tan, Po-Han Huang","National Tsing Hua University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0157.pdf,2,461,462
0344,0344,"Wednesday, June 24",OR3-2A Physical Sensors and MEMS/NEMS 4,13:00-14:00,13:48,Grand Ballroom 1,A Temperature-compensated Liquid-metal Flexible Strain Sensor Integrated into a Microfinger for Tactile Sensing under Temperature Variations,"Kensei Hara, Yuto Hori, Satoshi Konishi","Ritsumeikan University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0344.pdf,2,463,464
0380,0380,"Wednesday, June 24",OR3-2E Bio/Medical Sensors and MEMS/NEMS 5,13:00-14:00,13:48,Plum Blossom 2,"Battery-Free, Wireless Multi-Axial Sensor Array for Continuous Pressure and Shear Monitoring at the Skin-Cast Interface","Jiwon Moon, Hyeonseok Han, Seokjoo Cho, Inkyu Park","KAIST, Korea",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0380.pdf,2,465,466
0394,0394,"Wednesday, June 24","OR3-2B Data Processing, AI, and Novel Application",13:00-14:00,13:48,Rose 1,Synchronization in Duffing MEMS Resonators and Chaos-Based Encryption,"Zheng Zhang, Junhui Wu, Guangya Zhou","National University of Singapore, Singapore",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0394.pdf,2,467,468
